Dest,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,TotalFlights,Year,Month,"(-inf, 0.0]","(0.0, 60.0]","(60.0, 120.0]","(120.0, 180.0]","(180.0, 240.0]","(240.0, 300.0]","(300.0, inf]"
MDW,20660.0,438.0,23.0,17490.0,3125.0,11656.0,19.0,22771.0,6044,2015,2,3353.0,1956.0,185.0,60.0,18.0,4.0,7.0
MEM,8463.0,93.0,2.0,3874.0,1209.0,3493.0,0.0,4110.0,1123,2015,2,553.0,405.0,53.0,13.0,3.0,1.0,
MHT,3382.0,44.0,0.0,1738.0,267.0,689.0,0.0,1856.0,410,2015,2,193.0,155.0,10.0,6.0,,1.0,1.0
MIA,48024.0,188.0,23.0,29120.0,7742.0,19284.0,94.0,26990.0,6000,2015,2,3336.0,2057.0,242.0,84.0,42.0,8.0,20.0
MKE,21080.0,119.0,7.0,9487.0,2944.0,6269.0,0.0,14070.0,2341,2015,2,1222.0,819.0,119.0,36.0,13.0,3.0,3.0
MLB,217.0,1.0,0.0,293.0,116.0,112.0,0.0,318.0,106,2015,2,69.0,33.0,2.0,1.0,,,
MOB,2552.0,15.0,1.0,1581.0,311.0,954.0,0.0,1214.0,410,2015,2,235.0,135.0,17.0,6.0,1.0,,
MSN,10955.0,53.0,0.0,4193.0,1623.0,3114.0,0.0,4216.0,788,2015,2,351.0,321.0,38.0,14.0,8.0,,3.0
MSO,-252.0,1.0,0.0,105.0,0.0,44.0,0.0,496.0,113,2015,2,74.0,35.0,3.0,,,,
MSP,55329.0,178.0,6.0,38137.0,8997.0,18220.0,12.0,41584.0,8215,2015,2,4760.0,2743.0,320.0,111.0,40.0,22.0,35.0
MSY,16386.0,83.0,5.0,10904.0,3091.0,6638.0,70.0,14345.0,3252,2015,2,1913.0,1057.0,135.0,43.0,12.0,2.0,2.0
MTJ,3046.0,7.0,2.0,1778.0,172.0,519.0,0.0,856.0,169,2015,2,63.0,78.0,13.0,4.0,2.0,,
MYR,3442.0,20.0,0.0,1363.0,34.0,1720.0,0.0,982.0,295,2015,2,128.0,127.0,12.0,5.0,3.0,,
OAK,13892.0,67.0,0.0,7093.0,497.0,2539.0,0.0,20722.0,3238,2015,2,1949.0,1071.0,108.0,28.0,9.0,3.0,3.0
OGG,7642.0,8.0,11.0,6798.0,538.0,2308.0,62.0,4096.0,1729,2015,2,927.0,736.0,30.0,5.0,4.0,5.0,3.0
OKC,11274.0,47.0,6.0,5573.0,1373.0,2530.0,0.0,6182.0,1245,2015,2,655.0,457.0,55.0,16.0,3.0,5.0,1.0
OMA,12536.0,49.0,2.0,6239.0,1627.0,3725.0,0.0,5777.0,1373,2015,2,706.0,527.0,55.0,19.0,12.0,2.0,1.0
OME,518.0,5.0,1.0,110.0,100.0,84.0,0.0,360.0,56,2015,2,24.0,22.0,3.0,1.0,,,
ONT,9335.0,26.0,3.0,5823.0,372.0,1660.0,0.0,6476.0,1413,2015,2,791.0,510.0,62.0,17.0,2.0,2.0,
ORD,351999.0,1747.0,35.0,92645.0,26912.0,136184.0,54.0,181761.0,21814,2015,2,9342.0,8355.0,1455.0,526.0,194.0,67.0,93.0
ORF,7566.0,71.0,8.0,4669.0,407.0,2125.0,0.0,3155.0,775,2015,2,372.0,268.0,34.0,16.0,2.0,3.0,1.0
OTZ,185.0,3.0,3.0,243.0,0.0,21.0,0.0,116.0,56,2015,2,31.0,16.0,3.0,,,,
PBI,26512.0,111.0,3.0,13116.0,3052.0,10177.0,66.0,11144.0,2258,2015,2,1062.0,894.0,132.0,31.0,15.0,5.0,5.0
PDX,13099.0,29.0,1.0,9812.0,1732.0,4138.0,30.0,15105.0,3194,2015,2,1969.0,1036.0,106.0,27.0,15.0,5.0,6.0
PHF,317.0,7.0,0.0,513.0,0.0,25.0,0.0,160.0,103,2015,2,63.0,28.0,5.0,,,,
PHL,33037.0,246.0,20.0,20450.0,2264.0,16583.0,30.0,21938.0,5209,2015,2,2825.0,1806.0,211.0,66.0,21.0,5.0,9.0
PHX,49003.0,187.0,30.0,38069.0,13378.0,29280.0,157.0,42494.0,11907,2015,2,7232.0,3879.0,350.0,136.0,37.0,28.0,28.0
PIT,15501.0,73.0,5.0,8275.0,1671.0,4725.0,69.0,7570.0,1949,2015,2,1015.0,739.0,83.0,25.0,5.0,3.0,1.0
PNS,3806.0,25.0,2.0,2111.0,780.0,1249.0,0.0,1419.0,571,2015,2,305.0,211.0,19.0,7.0,1.0,1.0,
PSC,1525.0,2.0,0.0,574.0,92.0,857.0,0.0,617.0,160,2015,2,99.0,51.0,4.0,2.0,,,2.0
PSG,-8.0,2.0,1.0,83.0,26.0,85.0,0.0,216.0,56,2015,2,33.0,19.0,,1.0,,,
PSP,7953.0,14.0,1.0,3717.0,396.0,2148.0,18.0,6766.0,1099,2015,2,621.0,400.0,37.0,16.0,6.0,3.0,1.0
PVD,7921.0,86.0,7.0,3968.0,572.0,1979.0,0.0,3588.0,817,2015,2,345.0,331.0,33.0,11.0,3.0,1.0,
PWM,2965.0,25.0,1.0,1324.0,139.0,779.0,0.0,1330.0,256,2015,2,94.0,124.0,7.0,3.0,2.0,,
RDU,17816.0,216.0,6.0,8376.0,2088.0,5277.0,26.0,11603.0,2427,2015,2,1259.0,799.0,101.0,33.0,9.0,2.0,2.0
RIC,11747.0,125.0,3.0,5567.0,907.0,3320.0,0.0,5649.0,1174,2015,2,535.0,438.0,45.0,19.0,6.0,3.0,
RNO,5906.0,15.0,3.0,4109.0,143.0,1121.0,0.0,4446.0,994,2015,2,581.0,356.0,29.0,6.0,2.0,,2.0
ROA,1348.0,14.0,3.0,419.0,97.0,271.0,0.0,995.0,143,2015,2,72.0,40.0,11.0,3.0,,,
ROC,5829.0,34.0,1.0,3395.0,776.0,1205.0,0.0,2340.0,561,2015,2,275.0,214.0,26.0,5.0,6.0,,
RSW,21873.0,105.0,7.0,16940.0,3078.0,11775.0,0.0,11930.0,3111,2015,2,1729.0,1039.0,156.0,47.0,14.0,10.0,4.0
SAN,24288.0,105.0,9.0,18106.0,5157.0,8286.0,0.0,25383.0,5478,2015,2,3183.0,1918.0,181.0,53.0,15.0,4.0,10.0
SAT,15849.0,57.0,1.0,9590.0,1654.0,4633.0,97.0,11067.0,2301,2015,2,1258.0,846.0,97.0,26.0,12.0,1.0,3.0
SAV,6971.0,28.0,0.0,3029.0,896.0,2062.0,14.0,2539.0,560,2015,2,274.0,202.0,39.0,15.0,1.0,1.0,
SCC,20.0,2.0,2.0,65.0,11.0,53.0,0.0,169.0,72,2015,2,42.0,26.0,,,,,
SDF,7482.0,62.0,0.0,3581.0,828.0,2254.0,0.0,3736.0,873,2015,2,444.0,307.0,47.0,9.0,2.0,2.0,
SEA,12528.0,76.0,10.0,19199.0,3889.0,11538.0,69.0,29545.0,7722,2015,2,4841.0,2493.0,195.0,58.0,27.0,12.0,10.0
SFO,123356.0,370.0,36.0,40202.0,10099.0,92381.0,54.0,59666.0,11555,2015,2,6399.0,3620.0,693.0,262.0,97.0,41.0,37.0
SGF,11108.0,52.0,8.0,3150.0,1734.0,2871.0,0.0,4159.0,541,2015,2,199.0,216.0,45.0,13.0,3.0,3.0,2.0
SHV,3242.0,55.0,1.0,2183.0,153.0,752.0,0.0,1841.0,487,2015,2,252.0,150.0,21.0,5.0,3.0,,
SIT,116.0,2.0,1.0,307.0,48.0,28.0,0.0,266.0,84,2015,2,54.0,24.0,1.0,2.0,,,
SJC,7071.0,33.0,2.0,8014.0,530.0,2657.0,0.0,10794.0,3005,2015,2,1873.0,983.0,84.0,20.0,7.0,2.0,1.0
SJU,22347.0,45.0,4.0,14294.0,2331.0,6301.0,160.0,8899.0,2003,2015,2,1034.0,753.0,107.0,40.0,13.0,4.0,3.0
SLC,8863.0,66.0,3.0,22900.0,5811.0,9260.0,86.0,26711.0,7866,2015,2,5302.0,2180.0,194.0,72.0,27.0,7.0,15.0
SMF,16546.0,43.0,1.0,8385.0,1346.0,2344.0,63.0,15429.0,2939,2015,2,1702.0,1049.0,112.0,21.0,6.0,4.0,1.0
SNA,4699.0,61.0,6.0,5440.0,1250.0,3890.0,20.0,9493.0,2944,2015,2,1783.0,1005.0,66.0,19.0,2.0,2.0,
SRQ,1256.0,12.0,1.0,1355.0,210.0,882.0,9.0,718.0,331,2015,2,195.0,108.0,12.0,3.0,,,
STL,21267.0,164.0,10.0,14085.0,2243.0,6970.0,52.0,15582.0,3637,2015,2,2027.0,1232.0,144.0,41.0,13.0,4.0,2.0
STT,4321.0,9.0,1.0,3475.0,679.0,961.0,0.0,1934.0,430,2015,2,241.0,142.0,18.0,14.0,1.0,2.0,2.0
STX,628.0,0.0,0.0,420.0,244.0,118.0,0.0,206.0,81,2015,2,46.0,31.0,2.0,1.0,1.0,,
SYR,7303.0,30.0,0.0,2806.0,494.0,1702.0,0.0,2962.0,421,2015,2,145.0,199.0,33.0,12.0,1.0,,1.0
TLH,3304.0,10.0,2.0,1809.0,461.0,625.0,0.0,1211.0,294,2015,2,147.0,114.0,13.0,6.0,2.0,,
TPA,35051.0,155.0,1.0,25223.0,4638.0,14785.0,30.0,26455.0,5457,2015,2,3157.0,1770.0,234.0,88.0,25.0,15.0,12.0
TRI,244.0,6.0,0.0,661.0,50.0,55.0,0.0,312.0,151,2015,2,100.0,38.0,6.0,1.0,,,
TUL,8210.0,40.0,2.0,4317.0,906.0,3210.0,0.0,4511.0,1194,2015,2,662.0,431.0,38.0,13.0,6.0,2.0,
TUS,7627.0,28.0,2.0,5613.0,645.0,2311.0,21.0,6023.0,1364,2015,2,775.0,476.0,60.0,13.0,7.0,2.0,1.0
TYS,8635.0,66.0,1.0,2756.0,407.0,2860.0,0.0,3520.0,549,2015,2,202.0,227.0,35.0,15.0,2.0,1.0,
VPS,2547.0,19.0,3.0,1041.0,883.0,666.0,16.0,820.0,346,2015,2,183.0,128.0,7.0,4.0,1.0,,1.0
WRG,-294.0,2.0,1.0,0.0,19.0,20.0,0.0,259.0,56,2015,2,43.0,9.0,,1.0,,,
XNA,11310.0,58.0,2.0,3871.0,2090.0,2936.0,0.0,4304.0,740,2015,2,297.0,318.0,42.0,17.0,2.0,1.0,3.0
YAK,-160.0,3.0,0.0,0.0,0.0,17.0,0.0,255.0,56,2015,2,39.0,12.0,2.0,,,,
HPN,13445.0,63.0,3.0,6329.0,344.0,2456.0,195.0,6194.0,681,2015,2,271.0,253.0,65.0,13.0,7.0,5.0,1.0
LGB,3658.0,8.0,2.0,2020.0,371.0,693.0,10.0,4831.0,677,2015,2,438.0,186.0,24.0,14.0,2.0,1.0,2.0
MOT,1832.0,6.0,2.0,464.0,167.0,524.0,0.0,718.0,132,2015,2,48.0,68.0,6.0,2.0,,,
SWF,850.0,2.0,0.0,649.0,0.0,156.0,0.0,282.0,67,2015,2,34.0,24.0,5.0,1.0,1.0,,
AMA,3934.0,44.0,1.0,1298.0,848.0,1193.0,0.0,1647.0,465,2015,2,223.0,171.0,18.0,5.0,2.0,,1.0
AVP,1296.0,5.0,0.0,459.0,43.0,403.0,0.0,456.0,90,2015,2,31.0,47.0,6.0,1.0,,,
BPT,1166.0,8.0,0.0,296.0,28.0,535.0,78.0,408.0,81,2015,2,35.0,29.0,6.0,3.0,,,
BRO,957.0,14.0,1.0,566.0,71.0,578.0,0.0,482.0,202,2015,2,110.0,67.0,7.0,3.0,,,
BTV,2907.0,11.0,0.0,1849.0,172.0,634.0,0.0,931.0,179,2015,2,84.0,63.0,15.0,3.0,1.0,1.0,1.0
CRP,4117.0,29.0,1.0,1901.0,377.0,1262.0,0.0,1836.0,514,2015,2,256.0,204.0,18.0,4.0,2.0,,
CWA,3245.0,10.0,0.0,879.0,452.0,690.0,0.0,1354.0,122,2015,2,37.0,53.0,14.0,7.0,1.0,,
ELM,3548.0,11.0,0.0,1701.0,87.0,661.0,0.0,1575.0,171,2015,2,69.0,65.0,19.0,6.0,,1.0,
GGG,231.0,8.0,0.0,149.0,2.0,110.0,0.0,39.0,53,2015,2,23.0,21.0,1.0,,,,
GRK,4059.0,44.0,1.0,1728.0,508.0,1389.0,22.0,1431.0,372,2015,2,170.0,127.0,20.0,6.0,3.0,,1.0
LAN,3471.0,7.0,2.0,1587.0,317.0,634.0,0.0,1603.0,180,2015,2,86.0,61.0,15.0,4.0,3.0,2.0,
LAW,1373.0,17.0,0.0,788.0,2.0,355.0,0.0,382.0,112,2015,2,47.0,38.0,6.0,3.0,1.0,,
LBB,3303.0,28.0,0.0,1369.0,418.0,1185.0,0.0,1296.0,428,2015,2,202.0,176.0,18.0,3.0,1.0,,
LCH,686.0,10.0,0.0,357.0,437.0,391.0,0.0,463.0,169,2015,2,110.0,40.0,7.0,,,2.0,
MAF,5562.0,47.0,5.0,2210.0,994.0,1498.0,0.0,3201.0,752,2015,2,387.0,268.0,36.0,7.0,,2.0,
MEI,954.0,4.0,0.0,581.0,0.0,176.0,0.0,467.0,76,2015,2,41.0,24.0,4.0,2.0,,1.0,
MFE,1083.0,15.0,2.0,913.0,52.0,634.0,0.0,915.0,343,2015,2,199.0,111.0,14.0,2.0,,,
MHK,3390.0,15.0,0.0,807.0,528.0,769.0,0.0,1436.0,132,2015,2,43.0,54.0,11.0,6.0,2.0,1.0,
MLI,5396.0,37.0,1.0,2755.0,396.0,1256.0,0.0,1995.0,394,2015,2,158.0,162.0,25.0,9.0,,2.0,
MLU,1733.0,30.0,0.0,1620.0,105.0,466.0,10.0,305.0,229,2015,2,128.0,58.0,7.0,3.0,2.0,,1.0
PIB,508.0,3.0,0.0,29.0,0.0,29.0,0.0,799.0,48,2015,2,26.0,13.0,4.0,2.0,,,
RAP,435.0,8.0,1.0,315.0,69.0,451.0,0.0,475.0,210,2015,2,108.0,86.0,7.0,,,,
SJT,1269.0,20.0,0.0,508.0,222.0,310.0,0.0,439.0,136,2015,2,62.0,49.0,1.0,3.0,1.0,,
SPS,884.0,16.0,1.0,182.0,231.0,148.0,6.0,587.0,103,2015,2,49.0,30.0,5.0,1.0,,,1.0
TYR,1801.0,22.0,0.0,514.0,123.0,742.0,28.0,694.0,181,2015,2,83.0,66.0,7.0,3.0,,,
AEX,1458.0,21.0,1.0,745.0,392.0,462.0,0.0,1205.0,263,2015,2,148.0,78.0,10.0,4.0,1.0,,
CID,13161.0,49.0,2.0,4519.0,1333.0,2794.0,0.0,5630.0,615,2015,2,227.0,255.0,51.0,19.0,8.0,3.0,1.0
DRO,1542.0,7.0,1.0,787.0,394.0,418.0,0.0,839.0,160,2015,2,92.0,46.0,10.0,2.0,1.0,1.0,
HOB,301.0,2.0,1.0,247.0,0.0,78.0,0.0,94.0,47,2015,2,22.0,20.0,1.0,1.0,,,
HRL,-95.0,0.0,2.0,256.0,44.0,343.0,0.0,640.0,260,2015,2,177.0,78.0,2.0,,1.0,,
LNK,2415.0,8.0,0.0,636.0,113.0,758.0,0.0,1602.0,189,2015,2,84.0,82.0,12.0,3.0,,,
LRD,721.0,14.0,1.0,293.0,124.0,513.0,0.0,367.0,184,2015,2,99.0,65.0,4.0,,1.0,,
SBN,6900.0,25.0,2.0,2976.0,430.0,1417.0,0.0,3058.0,395,2015,2,162.0,159.0,28.0,14.0,4.0,,1.0
TVC,3496.0,19.0,0.0,981.0,735.0,877.0,0.0,1511.0,195,2015,2,77.0,74.0,21.0,4.0,,,
CLL,1425.0,20.0,1.0,562.0,415.0,471.0,0.0,534.0,186,2015,2,92.0,66.0,4.0,1.0,1.0,1.0,
ERI,643.0,10.0,1.0,250.0,110.0,143.0,0.0,601.0,78,2015,2,40.0,20.0,6.0,,1.0,,
GUC,628.0,9.0,0.0,463.0,0.0,297.0,0.0,235.0,86,2015,2,45.0,28.0,2.0,,2.0,,
ISN,1865.0,11.0,9.0,825.0,253.0,1090.0,0.0,664.0,234,2015,2,112.0,86.0,10.0,4.0,2.0,,
PIA,4701.0,31.0,1.0,1537.0,608.0,1406.0,0.0,1858.0,327,2015,2,125.0,142.0,19.0,8.0,1.0,,
AZO,2687.0,25.0,0.0,956.0,396.0,691.0,0.0,981.0,154,2015,2,50.0,62.0,9.0,7.0,1.0,,
BGM,712.0,2.0,0.0,150.0,0.0,84.0,0.0,617.0,38,2015,2,17.0,13.0,4.0,2.0,,,
BIS,4778.0,11.0,0.0,1454.0,268.0,1548.0,5.0,1986.0,280,2015,2,103.0,140.0,19.0,5.0,1.0,,1.0
BMI,4393.0,24.0,0.0,1895.0,554.0,975.0,0.0,1374.0,238,2015,2,83.0,100.0,24.0,6.0,1.0,,
BQK,667.0,0.0,0.0,331.0,0.0,73.0,0.0,746.0,78,2015,2,54.0,16.0,6.0,1.0,1.0,,
DHN,59.0,7.0,0.0,300.0,0.0,91.0,0.0,382.0,106,2015,2,75.0,20.0,3.0,1.0,,,
FSM,2176.0,16.0,0.0,940.0,186.0,437.0,0.0,1040.0,185,2015,2,85.0,69.0,11.0,1.0,1.0,2.0,
FWA,6831.0,36.0,1.0,3435.0,492.0,1447.0,0.0,2317.0,374,2015,2,155.0,141.0,24.0,13.0,2.0,,2.0
GTR,494.0,7.0,1.0,457.0,0.0,31.0,0.0,497.0,78,2015,2,49.0,14.0,5.0,2.0,,,
ITH,41.0,2.0,0.0,24.0,0.0,45.0,0.0,0.0,6,2015,2,2.0,2.0,,,,,
MBS,1974.0,12.0,0.0,1177.0,59.0,366.0,0.0,1055.0,151,2015,2,72.0,49.0,13.0,5.0,,,
MGM,2643.0,13.0,0.0,1121.0,254.0,460.0,80.0,1495.0,256,2015,2,132.0,91.0,14.0,5.0,,1.0,
OAJ,697.0,6.0,0.0,735.0,0.0,100.0,0.0,349.0,102,2015,2,66.0,22.0,6.0,1.0,1.0,,
RST,3628.0,13.0,2.0,983.0,415.0,742.0,0.0,1893.0,176,2015,2,64.0,72.0,17.0,6.0,2.0,,
SCE,1287.0,6.0,2.0,511.0,51.0,304.0,0.0,545.0,59,2015,2,19.0,25.0,5.0,1.0,1.0,,
ABY,391.0,2.0,1.0,314.0,0.0,71.0,0.0,336.0,75,2015,2,45.0,23.0,4.0,,,,
CSG,795.0,1.0,0.0,640.0,0.0,79.0,0.0,411.0,91,2015,2,50.0,33.0,6.0,1.0,,,
EWN,315.0,2.0,0.0,198.0,0.0,103.0,0.0,110.0,51,2015,2,28.0,19.0,2.0,,,,
VLD,44.0,2.0,2.0,291.0,0.0,53.0,0.0,154.0,78,2015,2,51.0,20.0,3.0,,,,
BGR,279.0,1.0,0.0,87.0,0.0,127.0,0.0,164.0,22,2015,2,8.0,11.0,2.0,,,,
DIK,776.0,5.0,3.0,547.0,192.0,467.0,0.0,221.0,98,2015,2,49.0,33.0,5.0,1.0,1.0,1.0,
GJT,1601.0,6.0,0.0,624.0,163.0,477.0,0.0,1088.0,228,2015,2,130.0,79.0,7.0,4.0,2.0,,
SAF,1648.0,14.0,0.0,569.0,157.0,593.0,30.0,482.0,121,2015,2,41.0,56.0,8.0,1.0,1.0,,
ILG,474.0,2.0,0.0,232.0,0.0,96.0,0.0,124.0,20,2015,2,5.0,11.0,,1.0,1.0,,
ITO,1525.0,0.0,0.0,552.0,86.0,37.0,0.0,1303.0,460,2015,2,246.0,211.0,2.0,1.0,,,
TTN,11123.0,14.0,2.0,1154.0,623.0,2282.0,0.0,7296.0,208,2015,2,48.0,90.0,20.0,10.0,13.0,5.0,6.0
UST,299.0,2.0,0.0,4.0,0.0,98.0,0.0,281.0,13,2015,2,4.0,6.0,,,1.0,,
ABI,1777.0,33.0,0.0,358.0,622.0,350.0,0.0,916.0,215,2015,2,102.0,67.0,10.0,3.0,,,
ACT,1697.0,22.0,0.0,510.0,560.0,458.0,0.0,492.0,134,2015,2,67.0,36.0,3.0,2.0,3.0,,1.0
ALO,1566.0,6.0,0.0,368.0,294.0,366.0,0.0,549.0,52,2015,2,11.0,25.0,7.0,2.0,,1.0,
ASE,10166.0,44.0,44.0,3188.0,1430.0,3020.0,52.0,3333.0,632,2015,2,204.0,285.0,33.0,15.0,5.0,1.0,1.0
CMI,4555.0,26.0,0.0,850.0,776.0,1377.0,0.0,1888.0,188,2015,2,61.0,67.0,23.0,7.0,4.0,,
DBQ,2360.0,12.0,0.0,673.0,409.0,510.0,0.0,796.0,76,2015,2,15.0,35.0,9.0,3.0,2.0,,
GRI,1094.0,7.0,0.0,157.0,317.0,145.0,0.0,543.0,56,2015,2,20.0,24.0,4.0,,,,1.0
JLN,717.0,8.0,0.0,223.0,77.0,86.0,23.0,382.0,56,2015,2,24.0,19.0,3.0,1.0,1.0,,
LSE,2856.0,12.0,0.0,541.0,414.0,719.0,0.0,1353.0,110,2015,2,31.0,47.0,15.0,4.0,1.0,,
PPG,-24.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8,2015,2,5.0,3.0,,,,,
ROW,1156.0,10.0,1.0,339.0,105.0,434.0,9.0,347.0,80,2015,2,27.0,35.0,6.0,1.0,,,
SPI,2386.0,16.0,0.0,786.0,162.0,358.0,0.0,1496.0,126,2015,2,49.0,40.0,18.0,2.0,1.0,,
SUX,1693.0,8.0,0.0,285.0,258.0,132.0,0.0,1083.0,52,2015,2,10.0,23.0,9.0,1.0,,1.0,
COU,2835.0,13.0,1.0,885.0,643.0,754.0,0.0,740.0,112,2015,2,38.0,43.0,10.0,5.0,2.0,,
GCK,724.0,9.0,1.0,245.0,185.0,108.0,7.0,222.0,56,2015,2,19.0,21.0,4.0,2.0,,,
MQT,866.0,1.0,0.0,303.0,325.0,190.0,0.0,41.0,24,2015,2,6.0,12.0,3.0,2.0,,,
TXK,286.0,16.0,0.0,117.0,189.0,71.0,0.0,125.0,80,2015,2,43.0,18.0,1.0,2.0,,,
TOL,1739.0,13.0,0.0,354.0,357.0,473.0,0.0,626.0,80,2015,2,24.0,33.0,5.0,4.0,1.0,,
ACY,4870.0,3.0,0.0,1105.0,9.0,1682.0,4.0,2971.0,308,2015,2,141.0,132.0,21.0,5.0,5.0,1.0,
IAG,282.0,4.0,0.0,31.0,0.0,160.0,0.0,113.0,33,2015,2,9.0,18.0,2.0,,,,
LBE,1904.0,4.0,0.0,531.0,0.0,155.0,0.0,1497.0,91,2015,2,36.0,39.0,6.0,3.0,2.0,1.0,
FAT,4602.0,12.0,0.0,2446.0,164.0,657.0,0.0,3450.0,611,2015,2,355.0,209.0,22.0,11.0,,2.0,
BQN,861.0,3.0,2.0,389.0,176.0,274.0,0.0,336.0,85,2015,2,37.0,39.0,4.0,,,,
PSE,351.0,2.0,0.0,180.0,31.0,126.0,0.0,288.0,56,2015,2,28.0,24.0,,2.0,,,
ORH,402.0,9.0,2.0,261.0,0.0,72.0,0.0,201.0,56,2015,2,24.0,19.0,1.0,1.0,,,
SUN,94.0,1.0,8.0,326.0,0.0,75.0,0.0,77.0,88,2015,2,46.0,33.0,,,,,
COD,772.0,2.0,0.0,207.0,26.0,258.0,0.0,357.0,56,2015,2,21.0,28.0,3.0,2.0,,,
CPR,475.0,3.0,0.0,408.0,75.0,343.0,0.0,610.0,147,2015,2,91.0,45.0,7.0,1.0,,,
EUG,1784.0,8.0,1.0,567.0,78.0,336.0,0.0,2109.0,288,2015,2,154.0,108.0,12.0,5.0,,,
FCA,528.0,4.0,1.0,682.0,21.0,133.0,0.0,534.0,123,2015,2,73.0,36.0,8.0,1.0,,,
IDA,799.0,3.0,0.0,488.0,18.0,217.0,0.0,519.0,162,2015,2,91.0,61.0,6.0,1.0,,,
ISP,3208.0,37.0,0.0,1617.0,0.0,259.0,0.0,2265.0,349,2015,2,159.0,132.0,13.0,7.0,1.0,,
MFR,1591.0,6.0,0.0,313.0,21.0,210.0,0.0,2151.0,188,2015,2,108.0,58.0,8.0,4.0,4.0,,
MMH,156.0,5.0,0.0,32.0,144.0,62.0,0.0,90.0,41,2015,2,22.0,12.0,2.0,,,,
MRY,2515.0,11.0,3.0,726.0,286.0,535.0,0.0,1915.0,289,2015,2,149.0,106.0,15.0,5.0,,,
SBA,4589.0,12.0,1.0,1914.0,206.0,779.0,0.0,3569.0,483,2015,2,272.0,161.0,22.0,10.0,5.0,,
GUM,370.0,0.0,0.0,182.0,0.0,97.0,0.0,37.0,28,2015,2,4.0,24.0,,,,,
ACV,1162.0,6.0,1.0,795.0,0.0,124.0,0.0,999.0,131,2015,2,81.0,32.0,6.0,3.0,1.0,,1.0
INL,-66.0,0.0,0.0,182.0,0.0,49.0,0.0,409.0,48,2015,2,34.0,10.0,2.0,2.0,,,
PIH,-112.0,0.0,0.0,61.0,0.0,28.0,0.0,0.0,52,2015,2,39.0,13.0,,,,,
PLN,1258.0,3.0,0.0,601.0,0.0,339.0,0.0,572.0,49,2015,2,24.0,12.0,7.0,1.0,2.0,,
SBP,1635.0,12.0,0.0,503.0,338.0,468.0,0.0,1303.0,381,2015,2,209.0,144.0,13.0,3.0,,,
TWF,46.0,0.0,0.0,120.0,0.0,63.0,0.0,34.0,53,2015,2,39.0,13.0,1.0,,,,
YUM,511.0,2.0,0.0,324.0,32.0,24.0,0.0,623.0,156,2015,2,109.0,39.0,3.0,2.0,,1.0,
BFL,1127.0,5.0,2.0,576.0,389.0,379.0,0.0,757.0,207,2015,2,104.0,87.0,7.0,,1.0,1.0,
CIU,587.0,3.0,0.0,145.0,0.0,267.0,0.0,428.0,52,2015,2,26.0,19.0,2.0,2.0,,,
CLD,1496.0,8.0,0.0,806.0,253.0,130.0,0.0,954.0,188,2015,2,117.0,47.0,12.0,2.0,2.0,,
CMX,690.0,8.0,1.0,266.0,144.0,88.0,0.0,379.0,56,2015,2,25.0,20.0,1.0,,,1.0,
EKO,-111.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,52,2015,2,36.0,16.0,,,,,
FLG,729.0,2.0,0.0,146.0,40.0,226.0,0.0,541.0,124,2015,2,73.0,45.0,3.0,1.0,,,
GCC,60.0,1.0,0.0,36.0,34.0,205.0,0.0,394.0,84,2015,2,57.0,23.0,3.0,,,,
GFK,248.0,0.0,1.0,152.0,0.0,153.0,0.0,110.0,49,2015,2,28.0,18.0,2.0,,,,
GTF,346.0,1.0,1.0,249.0,0.0,126.0,0.0,580.0,131,2015,2,73.0,50.0,5.0,1.0,,,
HLN,100.0,1.0,0.0,188.0,0.0,237.0,0.0,520.0,105,2015,2,68.0,31.0,3.0,,2.0,,
LWS,-491.0,0.0,0.0,136.0,0.0,40.0,0.0,0.0,48,2015,2,40.0,7.0,,1.0,,,
PUB,332.0,1.0,0.0,74.0,144.0,159.0,0.0,320.0,48,2015,2,31.0,12.0,3.0,1.0,,,
RDM,1493.0,5.0,1.0,543.0,18.0,318.0,0.0,1307.0,153,2015,2,80.0,52.0,12.0,3.0,,,
ABR,-333.0,1.0,2.0,56.0,97.0,28.0,0.0,94.0,56,2015,2,42.0,10.0,1.0,,,,
CEC,305.0,4.0,2.0,255.0,1.0,46.0,0.0,277.0,56,2015,2,28.0,18.0,4.0,,,,
DVL,369.0,8.0,1.0,158.0,0.0,121.0,0.0,266.0,44,2015,2,16.0,16.0,2.0,1.0,,,
ESC,311.0,4.0,0.0,223.0,0.0,111.0,0.0,239.0,48,2015,2,23.0,19.0,1.0,,,1.0,
HIB,869.0,0.0,0.0,647.0,195.0,135.0,0.0,308.0,76,2015,2,49.0,20.0,4.0,1.0,1.0,,1.0
IMT,-385.0,1.0,0.0,39.0,0.0,61.0,0.0,142.0,52,2015,2,37.0,13.0,1.0,,,,
JMS,858.0,4.0,3.0,294.0,0.0,275.0,0.0,333.0,69,2015,2,24.0,34.0,2.0,2.0,,,
PAH,775.0,8.0,0.0,159.0,221.0,86.0,0.0,578.0,56,2015,2,24.0,15.0,8.0,1.0,,,
RDD,687.0,5.0,0.0,271.0,0.0,75.0,0.0,675.0,84,2015,2,48.0,25.0,4.0,1.0,,1.0,
